year,mlbam_id,name_savant,name_human,team,pitch_type,pitch_name,pitches_thrown,pitch_usage_pct,pa_against,ba,slg,woba,whiff_pct,k_pct,put_away_pct,est_ba,est_slg,est_woba,hard_hit_pct,run_value_per_100,snapshot_date
2021,642547,"Peralta, Freddy",Freddy Peralta,MIL,FF,4-Seam Fastball,1218,51.7,310,0.156,0.308,0.278,30.9,35.5,28.9,0.173,0.328,0.281,41.9,1.8,2026-06-05
2021,592791,"Taillon, Jameson",Jameson Taillon,NYY,FF,4-Seam Fastball,1179,49.7,308,0.199,0.397,0.296,28.0,28.6,21.6,0.195,0.404,0.292,47.2,1.0,2026-06-05
2021,607074,"Rodón, Carlos",Carlos Rodón,CWS,FF,4-Seam Fastball,1302,58.7,301,0.199,0.336,0.278,29.7,29.9,25.4,0.202,0.369,0.281,40.0,2.2,2026-06-05
2021,592332,"Gausman, Kevin",Kevin Gausman,SF,FS,Split-Finger,1065,35.5,301,0.13,0.218,0.189,46.4,45.8,29.0,0.153,0.233,0.194,34.5,1.7,2026-06-05
2021,453286,"Scherzer, Max",Max Scherzer,LAD,FF,4-Seam Fastball,1317,46.7,299,0.193,0.359,0.281,30.8,31.1,26.2,0.195,0.382,0.283,40.8,1.6,2026-06-05
2021,592351,"Gray, Jon",Jon Gray,COL,FF,4-Seam Fastball,1181,46.6,299,0.328,0.504,0.399,17.3,15.4,15.6,0.285,0.459,0.362,44.3,-0.6,2026-06-05
2021,677651,"Garcia, Luis",Luis Garcia,HOU,FF,4-Seam Fastball,1118,44.7,299,0.301,0.488,0.384,19.2,16.4,17.2,0.292,0.504,0.387,50.2,0.0,2026-06-05
2021,605200,"Davies, Zach",Zach Davies,CHC,SI,Sinker,1230,47.7,298,0.31,0.518,0.417,10.4,10.7,13.2,0.316,0.566,0.429,54.4,-1.3,2026-06-05
2021,663903,"Singer, Brady",Brady Singer,KC,SI,Sinker,1319,57.7,297,0.325,0.459,0.401,22.5,20.2,18.8,0.265,0.416,0.351,40.8,-0.8,2026-06-05
2021,489119,"Miley, Wade",Wade Miley,CIN,FC,Cutter,1213,46.8,296,0.283,0.487,0.359,18.7,13.2,19.4,0.266,0.443,0.33,35.7,-0.2,2026-06-05
2021,622491,"Castillo, Luis",Luis Castillo,CIN,CH,Changeup,964,30.5,293,0.208,0.309,0.279,32.7,28.3,18.8,0.196,0.268,0.246,29.7,0.7,2026-06-05
2021,573186,"Stroman, Marcus",Marcus Stroman,NYM,SI,Sinker,1152,42.0,292,0.293,0.426,0.356,16.9,13.7,17.7,0.3,0.481,0.365,48.7,0.5,2026-06-05
2021,502043,"Gibson, Kyle",Kyle Gibson,PHI,SI,Sinker,981,34.1,291,0.265,0.377,0.33,18.4,15.8,20.9,0.261,0.395,0.329,49.5,0.2,2026-06-05
2021,425794,"Wainwright, Adam",Adam Wainwright,STL,CU,Curveball,1047,34.1,290,0.212,0.336,0.261,27.8,24.8,22.0,0.235,0.362,0.282,27.6,1.3,2026-06-05
2021,605483,"Snell, Blake",Blake Snell,SD,FF,4-Seam Fastball,1231,52.4,289,0.213,0.406,0.328,21.4,26.0,23.1,0.241,0.503,0.368,44.5,0.7,2026-06-05
2021,608331,"Fried, Max",Max Fried,ATL,FF,4-Seam Fastball,976,38.2,288,0.268,0.406,0.324,17.5,14.6,16.0,0.27,0.395,0.319,37.5,1.0,2026-06-05
2021,571578,"Corbin, Patrick",Patrick Corbin,WSH,SL,Slider,1057,38.4,288,0.21,0.404,0.298,40.6,33.3,23.4,0.204,0.401,0.281,39.1,-0.3,2026-06-05
2021,571760,"Heaney, Andrew",Andrew Heaney,NYY,FF,4-Seam Fastball,1338,59.4,287,0.271,0.537,0.371,27.8,27.5,18.9,0.235,0.463,0.333,45.0,-0.6,2026-06-05
2021,641540,"Dunning, Dane",Dane Dunning,TEX,SI,Sinker,995,52.1,285,0.279,0.426,0.352,12.2,17.2,22.6,0.284,0.456,0.361,50.5,0.3,2026-06-05
2021,669373,"Skubal, Tarik",Tarik Skubal,DET,FF,4-Seam Fastball,1092,42.9,284,0.291,0.611,0.421,24.0,24.6,19.2,0.3,0.624,0.427,52.5,-1.4,2026-06-05
2021,543475,"Lyles, Jordan",Jordan Lyles,TEX,FF,4-Seam Fastball,1165,39.3,283,0.298,0.603,0.416,20.0,17.0,15.6,0.265,0.554,0.387,45.2,-1.3,2026-06-05
2021,608344,"Irvin, Cole",Cole Irvin,ATH,FF,4-Seam Fastball,1101,41.1,283,0.256,0.395,0.322,19.5,20.1,18.3,0.261,0.445,0.334,42.2,0.7,2026-06-05
2021,608337,"Giolito, Lucas",Lucas Giolito,CWS,CH,Changeup,944,31.8,283,0.218,0.383,0.287,35.4,31.8,26.3,0.201,0.303,0.251,24.7,1.1,2026-06-05
2021,621244,"Berríos, José",José Berríos,TOR,SI,Sinker,917,30.1,283,0.235,0.36,0.315,15.1,18.0,20.4,0.264,0.401,0.338,37.5,1.5,2026-06-05
2021,543135,"Eovaldi, Nathan",Nathan Eovaldi,BOS,FF,4-Seam Fastball,1237,42.3,282,0.312,0.468,0.36,19.4,22.0,18.7,0.26,0.405,0.313,38.9,0.0,2026-06-05
2021,448179,"Hill, Rich",Rich Hill,NYM,CU,Curveball,943,37.8,282,0.228,0.305,0.294,20.0,17.7,15.1,0.244,0.38,0.323,29.9,0.4,2026-06-05
2021,501985,"Minor, Mike",Mike Minor,KC,FF,4-Seam Fastball,1123,42.8,278,0.246,0.472,0.342,18.9,22.3,20.5,0.221,0.45,0.316,36.3,0.3,2026-06-05
2021,448179,"Hill, Rich",Rich Hill,NYM,FF,4-Seam Fastball,1176,47.1,278,0.266,0.512,0.36,22.0,25.5,25.8,0.248,0.486,0.34,42.1,-0.3,2026-06-05
2021,664285,"Valdez, Framber",Framber Valdez,HOU,SI,Sinker,1089,52.1,276,0.263,0.356,0.325,14.5,7.6,13.2,0.272,0.412,0.339,49.8,1.0,2026-06-05
2021,621076,"Kaprielian, James",James Kaprielian,ATH,FF,4-Seam Fastball,1070,52.9,276,0.25,0.471,0.357,27.8,25.7,20.5,0.226,0.434,0.331,43.5,-0.6,2026-06-05
2021,668678,"Gallen, Zac",Zac Gallen,AZ,FF,4-Seam Fastball,1130,53.8,273,0.216,0.364,0.317,15.9,25.3,21.5,0.229,0.393,0.316,47.4,0.9,2026-06-05
2021,664299,"Javier, Cristian",Cristian Javier,HOU,FF,4-Seam Fastball,1065,59.4,271,0.226,0.421,0.353,26.4,24.4,21.3,0.267,0.529,0.399,51.0,0.1,2026-06-05
2021,663903,"Singer, Brady",Brady Singer,KC,SL,Slider,873,38.2,271,0.241,0.382,0.314,29.3,25.5,22.2,0.242,0.393,0.304,35.2,0.0,2026-06-05
2021,676840,"Peacock, Matt",Matt Peacock,AZ,SI,Sinker,901,68.2,270,0.318,0.506,0.389,10.6,7.0,12.8,0.281,0.449,0.341,50.6,-0.3,2026-06-05
2021,608337,"Giolito, Lucas",Lucas Giolito,CWS,FF,4-Seam Fastball,1303,43.9,270,0.251,0.427,0.339,25.6,22.2,17.2,0.248,0.455,0.341,42.8,-0.2,2026-06-05
2021,477132,"Kershaw, Clayton",Clayton Kershaw,LAD,SL,Slider,858,47.5,269,0.199,0.355,0.274,44.1,39.8,34.4,0.185,0.341,0.252,42.3,1.9,2026-06-05
2021,663465,"Allard, Kolby",Kolby Allard,TEX,FF,4-Seam Fastball,986,48.0,267,0.23,0.444,0.326,18.7,24.0,20.9,0.25,0.47,0.333,42.4,-0.1,2026-06-05
2021,607200,"Fedde, Erick",Erick Fedde,WSH,SI,Sinker,1017,42.2,267,0.341,0.537,0.425,12.8,12.4,15.3,0.299,0.478,0.374,44.4,-1.2,2026-06-05
2021,592351,"Gray, Jon",Jon Gray,COL,SL,Slider,966,38.1,265,0.156,0.3,0.258,38.8,37.4,26.2,0.158,0.27,0.236,34.3,1.2,2026-06-05
2021,572971,"Keuchel, Dallas",Dallas Keuchel,CWS,SI,Sinker,1033,37.9,265,0.298,0.48,0.397,13.2,9.8,11.7,0.299,0.487,0.394,44.7,-0.8,2026-06-05
2021,663460,"Bubic, Kris",Kris Bubic,KC,FF,4-Seam Fastball,1144,52.0,262,0.217,0.355,0.318,20.8,20.6,19.1,0.24,0.411,0.346,39.8,0.5,2026-06-05
2021,594835,"Gonzales, Marco",Marco Gonzales,SEA,FF,4-Seam Fastball,1168,50.3,260,0.237,0.525,0.352,17.3,19.2,16.8,0.251,0.536,0.362,43.3,0.0,2026-06-05
2021,642232,"Yarbrough, Ryan",Ryan Yarbrough,TB,FC,Cutter,999,40.2,259,0.325,0.582,0.411,15.3,16.6,14.7,0.281,0.494,0.355,34.0,-0.9,2026-06-05
2021,623167,"Flexen, Chris",Chris Flexen,SEA,FC,Cutter,825,29.3,259,0.308,0.446,0.351,15.7,10.0,11.8,0.292,0.456,0.348,41.9,-0.2,2026-06-05
2021,623167,"Flexen, Chris",Chris Flexen,SEA,FF,4-Seam Fastball,1123,40.0,257,0.273,0.459,0.344,18.1,23.0,17.5,0.239,0.468,0.333,43.1,0.4,2026-06-05
2021,605540,"Woodruff, Brandon",Brandon Woodruff,MIL,FF,4-Seam Fastball,942,33.5,257,0.192,0.332,0.27,30.5,43.6,25.7,0.208,0.348,0.282,32.5,1.1,2026-06-05
2021,605200,"Davies, Zach",Zach Davies,CHC,CH,Changeup,838,32.5,256,0.258,0.472,0.343,36.5,26.2,23.1,0.244,0.395,0.303,32.7,-0.7,2026-06-05
2021,425844,"Greinke, Zack",Zack Greinke,HOU,FF,4-Seam Fastball,1026,39.8,255,0.267,0.492,0.345,12.1,17.3,19.8,0.286,0.514,0.356,47.2,0.2,2026-06-05
2021,592662,"Ray, Robbie",Robbie Ray,TOR,SL,Slider,968,30.8,254,0.173,0.321,0.247,45.5,48.0,27.9,0.161,0.288,0.224,41.9,0.6,2026-06-05
2021,450203,"Morton, Charlie",Charlie Morton,ATL,FF,4-Seam Fastball,1088,36.4,253,0.239,0.36,0.305,23.6,26.5,19.3,0.236,0.401,0.314,40.4,0.8,2026-06-05
2021,605397,"Musgrove, Joe",Joe Musgrove,SD,SL,Slider,816,27.8,253,0.16,0.258,0.234,37.1,36.0,25.1,0.194,0.312,0.263,29.2,1.9,2026-06-05
2021,543101,"DeSclafani, Anthony",Anthony DeSclafani,SF,SL,Slider,913,35.7,252,0.225,0.369,0.292,32.9,29.4,23.8,0.233,0.389,0.292,34.4,1.4,2026-06-05
2021,543294,"Hendricks, Kyle",Kyle Hendricks,CHC,CH,Changeup,778,27.7,252,0.268,0.444,0.337,24.1,15.1,13.1,0.254,0.42,0.305,24.0,-1.0,2026-06-05
2021,656605,"Keller, Mitch",Mitch Keller,PIT,FF,4-Seam Fastball,1051,56.6,252,0.315,0.498,0.391,18.0,19.8,17.7,0.279,0.483,0.371,46.7,-0.9,2026-06-05
2021,570632,"Ureña, José",José Ureña,DET,SI,Sinker,800,47.2,251,0.306,0.466,0.391,17.1,10.4,15.7,0.292,0.448,0.37,49.0,-1.3,2026-06-05
2021,615698,"Quantrill, Cal",Cal Quantrill,CLE,SI,Sinker,867,37.1,251,0.241,0.393,0.319,17.4,20.7,21.6,0.245,0.397,0.31,34.5,0.7,2026-06-05
2021,592767,"Smyly, Drew",Drew Smyly,ATL,SI,Sinker,995,46.5,249,0.33,0.588,0.428,13.9,11.6,11.4,0.309,0.552,0.397,48.5,-0.8,2026-06-05
2021,622491,"Castillo, Luis",Luis Castillo,CIN,SI,Sinker,748,23.6,248,0.347,0.509,0.42,12.4,10.9,14.9,0.297,0.448,0.37,45.0,-1.2,2026-06-05
2021,666120,"Anderson, Ian",Ian Anderson,ATL,FF,4-Seam Fastball,1026,47.2,246,0.216,0.349,0.287,21.3,21.1,19.0,0.234,0.408,0.315,40.6,1.0,2026-06-05
2021,663978,"Paddack, Chris",Chris Paddack,SD,FF,4-Seam Fastball,1149,61.5,246,0.314,0.531,0.383,21.3,18.7,13.9,0.294,0.513,0.36,46.5,-0.2,2026-06-05
2021,501381,"Pineda, Michael",Michael Pineda,MIN,FF,4-Seam Fastball,925,54.2,243,0.284,0.493,0.364,14.6,14.8,14.6,0.3,0.558,0.378,56.2,0.6,2026-06-05
2021,502179,"Espino, Paolo",Paolo Espino,WSH,FF,4-Seam Fastball,958,55.2,243,0.289,0.524,0.369,12.3,14.4,14.2,0.28,0.542,0.362,49.7,-0.4,2026-06-05
2021,542881,"Anderson, Tyler",Tyler Anderson,SEA,FF,4-Seam Fastball,970,37.3,242,0.254,0.455,0.337,21.7,22.3,16.8,0.254,0.468,0.347,36.4,0.1,2026-06-05
2021,621244,"Berríos, José",José Berríos,TOR,SV,Slurve,929,30.5,241,0.203,0.345,0.262,34.4,40.2,26.1,0.196,0.356,0.247,35.0,0.1,2026-06-05
2021,593423,"Montas, Frankie",Frankie Montas,ATH,FF,4-Seam Fastball,915,30.2,241,0.215,0.402,0.309,24.4,27.8,20.6,0.237,0.46,0.327,50.3,0.7,2026-06-05
2021,453562,"Arrieta, Jake",Jake Arrieta,SD,SI,Sinker,920,52.7,240,0.373,0.632,0.479,12.1,10.0,13.9,0.302,0.54,0.402,43.3,-2.8,2026-06-05
2021,608718,"Suter, Brent",Brent Suter,MIL,FF,4-Seam Fastball,883,72.3,239,0.257,0.396,0.323,20.5,23.0,21.2,0.241,0.386,0.296,36.1,0.9,2026-06-05
2021,621121,"McCullers Jr., Lance",Lance McCullers Jr.,HOU,SI,Sinker,948,34.0,239,0.293,0.476,0.389,16.6,15.1,18.6,0.272,0.42,0.349,52.3,-0.2,2026-06-05
2021,622072,"Wood, Alex",Alex Wood,SF,SL,Slider,693,31.6,239,0.184,0.313,0.262,40.2,38.1,31.5,0.187,0.305,0.254,37.0,1.2,2026-06-05
2021,607644,"Means, John",John Means,BAL,FF,4-Seam Fastball,1116,47.9,238,0.233,0.507,0.346,21.2,20.6,14.6,0.256,0.567,0.368,51.2,-0.7,2026-06-05
2021,543766,"Shaw, Bryan",Bryan Shaw,CLE,FC,Cutter,1060,77.5,238,0.239,0.354,0.326,21.9,15.5,14.0,0.262,0.414,0.338,41.0,0.7,2026-06-05
2021,579328,"Kikuchi, Yusei",Yusei Kikuchi,SEA,FC,Cutter,822,32.1,234,0.28,0.477,0.397,19.0,9.4,14.8,0.305,0.558,0.424,52.3,-0.2,2026-06-05
2021,592836,"Walker, Taijuan",Taijuan Walker,NYM,FF,4-Seam Fastball,904,35.5,234,0.221,0.469,0.325,24.8,29.1,21.0,0.221,0.475,0.324,47.3,-0.6,2026-06-05
2021,622608,"Senzatela, Antonio",Antonio Senzatela,COL,SL,Slider,766,31.9,234,0.282,0.472,0.347,26.9,24.4,20.9,0.232,0.403,0.3,46.0,-0.7,2026-06-05
2021,458681,"Lynn, Lance",Lance Lynn,CWS,FF,4-Seam Fastball,1036,41.4,234,0.181,0.274,0.246,32.9,36.3,23.9,0.168,0.3,0.239,45.8,1.9,2026-06-05
2021,645261,"Alcantara, Sandy",Sandy Alcantara,MIA,CH,Changeup,728,23.5,234,0.228,0.344,0.288,30.8,28.6,23.0,0.226,0.363,0.287,37.6,0.8,2026-06-05
2021,592767,"Smyly, Drew",Drew Smyly,ATL,CU,Curveball,897,42.0,233,0.218,0.382,0.288,38.8,33.9,21.2,0.206,0.355,0.263,24.5,-0.2,2026-06-05
2021,605400,"Nola, Aaron",Aaron Nola,PHI,CU,Curveball,801,27.0,232,0.212,0.405,0.277,36.2,39.2,29.0,0.186,0.316,0.23,29.9,0.4,2026-06-05
2021,677960,"Weathers, Ryan",Ryan Weathers,SD,FF,4-Seam Fastball,934,57.8,232,0.333,0.614,0.431,16.5,15.5,14.8,0.3,0.555,0.389,49.2,-1.3,2026-06-05
2021,621219,"Mills, Alec",Alec Mills,CHC,SI,Sinker,830,42.9,232,0.299,0.455,0.361,10.4,11.2,13.6,0.305,0.456,0.36,45.7,0.6,2026-06-05
2021,669211,"Akin, Keegan",Keegan Akin,BAL,FF,4-Seam Fastball,1011,57.2,231,0.25,0.451,0.331,20.0,22.1,14.2,0.247,0.49,0.35,43.9,0.3,2026-06-05
2021,622503,"Crismatt, Nabil",Nabil Crismatt,SD,CH,Changeup,685,51.2,230,0.258,0.376,0.318,28.6,22.2,23.4,0.237,0.365,0.292,34.6,0.8,2026-06-05
2021,628711,"Urías, Julio",Julio Urías,LAD,SV,Slurve,954,34.2,229,0.155,0.233,0.187,26.4,33.2,24.1,0.173,0.277,0.207,19.9,2.3,2026-06-05
2021,543243,"Gray, Sonny",Sonny Gray,CIN,SI,Sinker,649,29.1,229,0.213,0.386,0.307,21.0,36.7,28.9,0.187,0.323,0.272,40.3,0.4,2026-06-05
2021,664353,"Urquidy, José",José Urquidy,HOU,FF,4-Seam Fastball,896,54.9,227,0.237,0.423,0.298,19.8,16.7,15.7,0.255,0.493,0.33,40.8,1.3,2026-06-05
2021,425794,"Wainwright, Adam",Adam Wainwright,STL,SI,Sinker,863,28.1,227,0.173,0.223,0.233,9.8,22.0,22.2,0.222,0.35,0.292,46.4,2.3,2026-06-05
2021,592761,"Smith, Caleb",Caleb Smith,AZ,FF,4-Seam Fastball,995,48.1,226,0.234,0.446,0.366,22.0,21.2,18.1,0.226,0.451,0.36,36.5,-0.5,2026-06-05
2021,605347,"López, Jorge",Jorge López,BAL,SI,Sinker,777,35.9,226,0.287,0.456,0.372,13.6,16.4,20.3,0.269,0.446,0.36,43.7,-0.7,2026-06-05
2021,605400,"Nola, Aaron",Aaron Nola,PHI,FF,4-Seam Fastball,1115,37.5,226,0.263,0.468,0.35,22.4,23.5,19.7,0.253,0.531,0.361,45.1,0.2,2026-06-05
2021,645261,"Alcantara, Sandy",Sandy Alcantara,MIA,SI,Sinker,873,28.2,226,0.229,0.361,0.32,18.6,11.5,18.4,0.256,0.384,0.309,37.0,1.9,2026-06-05
2021,661269,"Gutierrez, Vladimir",Vladimir Gutierrez,CIN,FF,4-Seam Fastball,865,47.2,226,0.315,0.569,0.417,14.4,13.3,14.4,0.28,0.518,0.375,50.6,-1.2,2026-06-05
2021,571578,"Corbin, Patrick",Patrick Corbin,WSH,SI,Sinker,790,28.7,225,0.313,0.554,0.408,12.7,10.7,14.3,0.302,0.533,0.391,45.3,-0.5,2026-06-05
2021,593423,"Montas, Frankie",Frankie Montas,ATH,SI,Sinker,851,28.1,224,0.318,0.48,0.387,16.9,10.3,15.8,0.276,0.474,0.361,41.6,0.4,2026-06-05
2021,572971,"Keuchel, Dallas",Dallas Keuchel,CWS,CH,Changeup,779,28.6,222,0.244,0.378,0.297,30.1,14.9,15.2,0.284,0.463,0.345,30.1,-0.2,2026-06-05
2021,593144,"Rodríguez, Richard",Richard Rodríguez,ATL,FF,4-Seam Fastball,813,86.1,222,0.221,0.399,0.281,17.9,14.9,12.9,0.249,0.509,0.333,45.0,1.0,2026-06-05
2021,622072,"Wood, Alex",Alex Wood,SF,SI,Sinker,1019,46.4,222,0.251,0.41,0.334,20.8,20.3,19.4,0.267,0.449,0.352,44.0,1.0,2026-06-05
2021,543606,"Odorizzi, Jake",Jake Odorizzi,HOU,FF,4-Seam Fastball,1017,55.1,221,0.236,0.4,0.317,23.2,24.0,16.4,0.221,0.418,0.314,40.7,0.9,2026-06-05
2021,668676,"Plesac, Zach",Zach Plesac,CLE,FF,4-Seam Fastball,932,42.3,220,0.32,0.614,0.433,17.1,14.5,13.3,0.308,0.631,0.423,53.6,-1.6,2026-06-05
2021,663460,"Bubic, Kris",Kris Bubic,KC,CH,Changeup,679,30.8,219,0.251,0.503,0.365,28.0,23.7,23.3,0.255,0.499,0.355,40.1,-1.0,2026-06-05
2021,592866,"Williams, Trevor",Trevor Williams,NYM,FF,4-Seam Fastball,744,48.4,219,0.274,0.442,0.362,19.5,22.8,20.8,0.251,0.418,0.335,35.7,0.2,2026-06-05
2021,657277,"Webb, Logan",Logan Webb,SF,SI,Sinker,837,37.8,218,0.276,0.392,0.328,16.0,11.0,20.2,0.269,0.389,0.323,42.0,1.8,2026-06-05
2021,613534,"Adams, Austin",Austin Adams,SD,SL,Slider,838,87.1,217,0.145,0.208,0.288,35.3,33.2,28.7,0.155,0.255,0.305,23.7,0.9,2026-06-05
2021,607644,"Means, John",John Means,BAL,CH,Changeup,634,27.2,215,0.228,0.442,0.299,30.1,21.9,22.2,0.219,0.408,0.281,28.7,0.6,2026-06-05
2021,459429,"McGee, Jake",Jake McGee,SF,FF,4-Seam Fastball,791,90.1,215,0.194,0.333,0.263,18.9,22.8,18.4,0.214,0.399,0.279,49.0,1.5,2026-06-05
2021,547943,"Ryu, Hyun Jin",Hyun Jin Ryu,TOR,CH,Changeup,680,25.3,215,0.252,0.406,0.316,25.2,14.9,14.1,0.266,0.402,0.314,31.2,0.2,2026-06-05
2021,542881,"Anderson, Tyler",Tyler Anderson,SEA,FC,Cutter,681,26.2,215,0.254,0.415,0.31,22.5,23.3,22.1,0.239,0.375,0.282,28.7,0.4,2026-06-05
2021,676596,"Fleming, Josh",Josh Fleming,TB,SI,Sinker,745,45.7,214,0.272,0.41,0.333,20.8,14.5,20.7,0.284,0.422,0.34,37.0,0.4,2026-06-05
2021,640470,"Alzolay, Adbert",Adbert Alzolay,CHC,SL,Slider,775,39.6,214,0.183,0.32,0.256,37.9,36.4,25.4,0.182,0.335,0.255,30.6,1.5,2026-06-05
2021,640455,"Manaea, Sean",Sean Manaea,ATH,CH,Changeup,724,24.3,213,0.239,0.328,0.271,31.3,23.5,18.1,0.224,0.335,0.266,37.9,1.3,2026-06-05
2021,554430,"Wheeler, Zack",Zack Wheeler,PHI,FC,Cutter,801,25.0,212,0.2,0.32,0.254,30.1,30.2,26.3,0.222,0.343,0.269,31.6,1.6,2026-06-05
2021,641745,"Keller, Brad",Brad Keller,KC,SL,Slider,818,34.8,212,0.237,0.349,0.3,30.2,30.7,20.5,0.242,0.42,0.325,50.0,-0.2,2026-06-05
2021,656302,"Cease, Dylan",Dylan Cease,CWS,SL,Slider,887,30.0,211,0.181,0.271,0.259,50.5,43.1,28.2,0.15,0.238,0.224,26.5,1.1,2026-06-05
2021,642232,"Yarbrough, Ryan",Ryan Yarbrough,TB,CH,Changeup,697,28.0,211,0.238,0.398,0.289,25.3,19.0,13.6,0.276,0.41,0.304,21.6,-0.9,2026-06-05
2021,605135,"Bassitt, Chris",Chris Bassitt,ATH,SI,Sinker,851,35.7,211,0.251,0.38,0.321,15.6,10.9,20.7,0.278,0.43,0.349,35.4,1.9,2026-06-05
2021,518516,"Bumgarner, Madison",Madison Bumgarner,AZ,FC,Cutter,785,34.2,210,0.263,0.468,0.345,21.3,17.1,14.8,0.246,0.419,0.317,39.2,0.2,2026-06-05
2021,548389,"Stripling, Ross",Ross Stripling,TOR,FF,4-Seam Fastball,859,51.0,209,0.263,0.579,0.389,22.3,23.9,20.4,0.267,0.579,0.382,48.6,-0.6,2026-06-05
2021,641927,"Ober, Bailey",Bailey Ober,MIN,FF,4-Seam Fastball,856,58.0,208,0.251,0.466,0.326,24.8,28.4,18.6,0.228,0.447,0.321,48.9,0.0,2026-06-05
